country,year,life,income,population,geo,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,"World bank, 4 income groups 2017","World bank, 3 income groups 2017",UNHCR
Mauritius,1845,30,1210,151000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1846,33.2,1220,158000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1847,36.2,1220,166000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1848,31.7,1230,174000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1849,31.1,1230,183000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1850,36.1,1240,193000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1851,34.5,1250,204000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1852,32.9,1250,216000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1853,7.5,1260,228000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1854,29.7,1260,242000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1855,17.6,1270,256000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1856,36.6,1280,271000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1857,34.4,1280,287000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1858,31.7,1290,300000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1859,31,1300,311000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1860,31.2,1300,318000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1861,22.7,1310,323000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1862,27.5,1310,324000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1863,27.9,1320,325000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1864,28.4,1330,326000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1865,29.4,1330,327000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1866,4,1340,328000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1867,13.7,1350,329000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1868,26.4,1350,331000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1869,39.3,1360,332000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1870,36.9,1370,335000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1871,35.5,1370,337000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1872,28.8,1380,340000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1873,32.5,1390,343000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1874,37.6,1390,346000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1875,34.9,1400,349000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1876,32.6,1410,353000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1877,35.1,1410,356000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1878,30.3,1420,359000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1879,34.1,1430,361000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1880,32.6,1430,363000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1881,28,1440,364000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1882,27.4,1450,366000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1883,31.6,1450,367000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1884,29.1,1460,368000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1885,33.3,1470,369000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1886,28.1,1480,370000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1887,31.8,1480,372000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1888,28.4,1490,373000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1889,28.2,1500,373000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1890,35.4,1500,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1891,28,1510,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1892,23.2,1520,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1893,33.3,1530,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1894,26,1530,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1895,22.1,1540,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1896,32.5,1550,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1897,30.4,1560,375000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1898,27.3,1560,375000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1899,26.3,1570,375000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1900,23.9,1580,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1901,28.8,1590,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1902,23.9,1590,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1903,30.4,1600,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1904,23.4,1610,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1905,23.7,1620,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1906,28,1630,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1907,23.6,1630,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1908,26.1,1640,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1909,28.9,1650,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1910,29.7,1660,374000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1911,25.1,1660,375000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1912,27.8,1670,376000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1913,30.5,1690,376000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1914,28.5,1710,377000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1915,32.6,1730,378000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1916,30.7,1760,379000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1917,29.6,1780,380000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1918,12,1800,380000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1919,31.2,1820,382000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1920,23.9,1890,383000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1921,28.4,1950,384000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1922,34,2020,386000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1923,34.9,2080,388000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1924,38.8,2150,389000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1925,37.5,2230,391000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1926,37.7,2300,393000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1927,34.3,2370,395000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1928,31.9,2450,397000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1929,27.7,2530,399000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1930,24.8,2610,401000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1931,29.9,2690,403000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1932,35.3,2780,406000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1933,37,2870,409000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1934,36.1,2950,411000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1935,36.2,3050,414000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1936,33.7,3140,416000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1937,32.6,3240,419000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1938,34.5,3330,422000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1939,37.2,3430,426000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1940,37.1,3540,431000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1941,33.3,3640,437000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1942,36.8,3750,443000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1943,35.5,3860,449000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1944,27.1,3970,455000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1945,33.7,4090,461000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1946,40.2,4210,468000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1947,44.3,4330,474000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1948,48.6,4460,483000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1949,53.1,4580,493000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1950,52.9,4680,506000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1951,52.7,4650,521000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1952,51.7,4660,537000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1953,52.8,4760,554000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1954,55.9,4760,571000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1955,57.1,4770,588000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1956,55.5,4810,605000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1957,57,4800,623000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1958,58.3,4940,641000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1959,58.1,5110,660000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1960,60.1,6030,679000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1961,61.3,5820,698000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1962,61.1,6410,717000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1963,62.3,5720,736000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1964,62.5,5670,753000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1965,62.3,5260,770000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1966,62.1,5300,785000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1967,61.3,4780,799000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1968,62.7,4860,813000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1969,63.7,4690,826000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1970,64,4760,840000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1971,63.7,5000,852000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1972,63.9,5440,865000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1973,65.1,5700,878000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1974,64,5600,892000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1975,64.9,6640,907000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1976,65,6830,922000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1977,66.4,6850,938000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1978,66.5,6840,953000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1979,67.2,5930,966000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1980,67.6,6070,978000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1981,68.5,6200,989000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1982,68.8,6050,999000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1983,69.1,6150,1010000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1984,68.8,6390,1020000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1985,69.2,6820,1020000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1986,69.5,7300,1030000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1987,69.7,7570,1040000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1988,69.9,7680,1050000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
Mauritius,1989,70.2,7990,1060000,mus,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income,Middle income,Southern Africa
