CourseId,Review,Label,cld2,review_id
solar-cell,A good introduction to the Organic Solar Cells world.,4,en,12364
private-equity,This is an introduction to PE. How it works? The basic framework of starting a PE.,5,en,12365
art-of-negotiation,"Boring, didn't have strength to finish",1,en,12366
animal-welfare,"The course was very concise and accessible. I enjoyed the fact that there was a lot of people involved in the course, each one of them presenting their field of expertise. Sometimes a quiz-based course can be a bit dull, but the hangouts and comments let you question certain topics or practices and add depth to the discussion. I would recommend it to anyone interested in a brief, general introduction to animal behaviour and welfare (do keep in mind that it is not an animal ethics course, but the information provided can help you question or strengthen ethical positions).",5,en,12367
python-network-data,"The course is well-organized and focused, and Dr. Chuck present it nicely with a lot of humour. I really like the way it get to the point while still providing all the information one needs to get going. Well done!",5,en,12368
art-of-negotiation,"Excellent course on negotiation skill, explained in a way which is easy to follow an practice.",5,en,12369
interaction-design-capstone,"The capstone project has been a work in which I had to think deeply and use the skills learned throughout the course. I finished with a prototype that I will evolve and make it a product.It has been an amazing ride. Thanks to my fellow classmates and professors, specially Scott Klemmer for making this program alive and all the and knowledge shared.",5,en,12370
grammar-punctuation,"The lecture is clear, insprational, and helpful.",5,en,12371
python,"Great course, all the needed materials are provided and support is always available, both from tutors and from open sources on the Web.",5,en,12372
ml-foundations,Effectively introduces to the basics of all different machine learning algorithms through case studies. The recommended tools are easy to use and understand,4,en,12373
interactive-python-1,Excellent Courst but you have to pay in order to access the quizes and assignments... very dissapointing.,3,en,12374
project-management-basics,Clear and easy concepts for project management. I missed some practical exercice to put in practice the knowledge acquired.,3,en,12375
marketing-channels,"Excellent course and outstanding instruction. I'm a little concerned, though, that the readings tend to beseveral years old (or older).",5,en,12376
animal-welfare,Well made course with very good talking teachers. The course felt alive.,5,en,12377
typography,I'm hooked on typography now. I've read a number of the books that were recommended. Instructor was interesting and the material was engaging. Would recommend.,4,en,12378
web-frameworks,"this course in an excellent course , the instructors are well trained and excellent in programing. If i get children I will think a way of sending them to Hong kong to study this university",5,en,12379
python,TEXTBOOK is super awesome,5,en,12380
data-science-course,Very useful introductory course to help you get familar with different fields in data science and typical data analysis procedures,4,en,12381
business-english-intro,Exceptionally good,5,en,12382
r-programming,Really hand overview of R and common development practices in R. SWIRL is definitely the one that must be attended in order to get best understanding on the subject if no prior experience in R.,4,en,12383
animal-welfare,"I really enjoyed the perspective and things I learned. I thought I could have scored higher on the quizzes because I was saying the same thing as them, but just in a different way. I would recommend this course.",4,en,12384
machine-learning,Concepts are very clearly explained. Programming exercises are really helpful. If only a more technical counterpart of this course is available.,5,en,12385
wireless-communication-technologies,"Throughout the course ""Wireless Communication Emerging Technologies"" , I have learned about LTE and LTE - Advanced which was my primary curiosity. Slide and presentation is fantastic and quizzes are very specific. I have enjoyed a lot and looking further to complete the whole package. Thanks!",5,en,12386
research-methods,This course is really helpful in understanding research methods as well as adding up a lot of information,5,en,12387
quantitative-methods,Great presentation and the modality of lecture is very appreciable,5,en,12388
plato,I found this course to be both informative and interesting. It is extremely relevant to the issues that we are dealing with today. The issues today are complex and the lack of critical thinking that is evident make this a class that everyone should take.,5,en,12389
learning-how-to-learn,"This course changed my life. In this decades, people lost concentration, although it's not their fault(include me). It teaches you how to learn more efficient and get more concentration, and finally it can change you life if you practice the skills frequently. Hope you guys have a fun here. Thanks everyone in this course!",5,en,12390
progfun1,"Pretty excellent course on Scala programming, give a tour of the deep mechanism of some key language components.",5,en,12391
search-engine-optimization,"The course was awesome.. Truly, I have learned about the introduction of the web and the birth of search engines, followed by their progression and development through out the modern era. Thanks to the Team.",4,en,12392
terrorism,"Great! Openminded and a place where you can learn things from different areas, such a geography, history o sociology... Weel done!",5,en,12393
duke-programming-web,"It was an amazing Course. High quality videos, good practice quiz and interesting assignments. also the idea of final mini-project is very good. Thanks all of you for preparing this course",5,en,12394
ml-classification,Simply a great course. Good intro to machine learning classifiation.,4,en,12395
big-data-introduction,"In this course, I learned how to use Hadoop basically. With the clear explanation of the Professor, I believe every one can realize in a short time.",4,en,12396
teaching-evolution,I love the lecturers' teaching style!,5,en,12397
python,Course was pretty straightforward and engaging. Prof. Chuck makes learning Python fun and motivating.,5,en,12398
understanding-financial-markets,one of the best courses available for those who are keen to learn and understand how financial markets work.,5,en,12399
machine-learning,Excellent! THANK YOU! You are doing a service to the community. Not everyone can study in Stanford but you are making that possible through this online offering at no cost and surely tapping into talents which would have been unnoticed otherwise.,5,en,12400
learning-how-to-learn,It is a very useful course and also well explained.,5,en,12401
tesol-technology,"I love this course. Very practical and well-structured. What I like most in this course was that students shared their favorite websites, applications pieces if software, so I learned about so many useful things simply reviewing my peers!",5,en,12402
machine-learning,excellent course by an excellent teacher,5,en,12403
craft-of-setting-and-description,The best parts of this course are faculty as well as the feedback received in peer reviews.,5,en,12404
python-databases,Allowed me to increase my Python knowledge.Very interisting course.,5,en,12405
python,"Great teacher, easy to follow course, goes from basic step by step to more elaborated basic structures. What else can you ask for?",5,en,12406
game-programming,Awesome course...,5,en,12407
sustainable-development,"Great course, though it would be even better if certificates were awarded!",5,en,12408
website-coding,"Excellent. Was a great way to learn how elements of of html, css, and javascript work together. While I was always able to pick apart the coding and figure out, through trial and error, the changes I wished to make in templates, this has really helped me figure out what I should be looking for and where it would most likely be contained.",5,en,12409
global-diplomacy,I am thankful that this opportunity was given to me,5,en,12410
learning-how-to-learn,I recommend this course for everyone who want improve the learning. It's a great course ^^,5,en,12411
motivate-people-teams,I think this is the best course in Coursera. That is it,5,en,12412
python-databases,Best course in the entire specialization so far.,5,en,12413
python-data-analysis,"Tasks sometimes a bit tacit to understand what exactly should we return and in what format, but course is great!",4,en,12414
epidemiology,"The basics covered in this course were useful, however there was minimal interaction with instructors. There was also limited ability to work with the course components, such as lecture transcripts. It woud be a great course if it were a little more accessible.",3,en,12415
learning-how-to-learn,the very first course you should really pass!,5,en,12416
french-revolution,Prof McPhee will bring out the historian in u and make french revolution more an experience than a course for u,5,en,12417
philosophy,love the course.,5,en,12418
learning-how-to-learn,Awesome course! Learning is explained in simple terms and the tips and best practices really stick to your memory. The course has definitely achieved what it is teaching - which is making sure you remember the material by testing yourself and by utilizing spaced repetition. I loved the simplicity of the course. Make sure you watch all optional interviews as they are with people who achieved great results in the area of learning or memory.,5,en,12419
sales-strategies,Great Framework for sales process and techniques.,5,en,12420
sustainable-development,This course is a pure knowledge. I have attended several courses and this course is simply amazing.,5,en,12421
advanced-data-structures,Its awesome one,5,en,12422
wharton-quantitative-modeling,"Builds solid foundation and covers the basics of quantitative models. Nice introduction to regression. Really looking forward to next course, which would teach spreadsheet implementation.I think this course will help professionals and students from a variety of fields, i.e. marketing, sales, banking and finance, Information Technology, etc. Keep up the good work, Coursera and Wharton Online.",5,en,12423
introduction-genomics,"The course is a good introduction into genomic data science, I disliked last week because teacher gave too many unnecessary information. But overall it is great course for Computer Scientists especially.",4,en,12424
software-processes-and-agile-practices,This is a very good lecture to introduce the Agile software development process. It's very clear and the length is good for me. I like it very much! Recommend to all.,5,en,12425
managing-urban-infrastructures-1,Really interesting course. I enjoy the lectures because they are well explained and full of important material. I recommended to anyone that have some knowledge or basic knowledge about infrastructure.,5,en,12426
single-page-web-apps-with-angularjs,Great course!!! Like it very much!!! Thanks a lot!!!,5,en,12427
dino101,Awesome stuff.,5,en,12428
analytics-business-metrics,Very very entry level information.,2,en,12429
marketing-digital,It was really interesting course for me. I am not a student of marketing background. But the course was not problematic at all. The course helped me a lot to understand any analyze the new era of marketing.,5,en,12430
speak-english-professionally,Great course for learning and practicing communication skills in the english language as they relate to business topics.,5,en,12431
calculus1,Great course! The professor puts a lot of passion in the lectures. Strongly suggested for anyone interested in calculus. I just hope that some little errors in the tests will be corrected.,5,en,12432
wharton-entrepreneurship-opportunity,"This course has been phenomenal. Moves a lot of concepts from ""magical"" territory into tools that I can use over and over.",5,en,12433
solid-waste-management,"I am a master student in sustainable manufacturing. So, I enrolled for the course as it seemed to sustainability related at one point. It is a very useful course not only for people in the same stream but also for every individual. Course enlightens the student with what is happening with the environment and how dangerous it could turn if sustainable methods are not adopted. Provides the basic information on waste management especially gives an idea on how to safe guard a developing country from solid waste. For me this has been very useful course. I felt like the course once again remind the duties of a citizen to safe the planet.",5,en,12434
forensic-accounting,"Amazing course! please offer more courses like this on fraud examination and forensic accounting. I would also be interested to take a course on Internal audit, Internal controls and res management.",5,en,12435
elementy-atomnoj-i-yadernoj-fiziki,Great course!,5,en,12436
learning-how-to-learn,It would be better if I get this course earlier,5,en,12437
cancer-metastasis,Best medical course ı have ever had thanks John Hopkins Unv.,5,en,12438
what-is-social,Amazing Course with great insight of social media,5,en,12439
basic-statistics,"Excellent, clear to-the-point explanations supported by matching graphics and pace. About the best course I've taken so far.",5,en,12440
project-risk-management,This was the most fitting course to real practice from the first 3 Project management Principles courses.,5,en,12441
python-databases,Excellent introduction to SQL databases.,5,en,12442
learning-how-to-learn,It gives you another perspective of your brain that you've never imagined! Recomended!,5,en,12443
learning-how-to-learn,Very useful. I'll be sure to recommend it to my students and just about everybody else.,5,en,12444
marketing-digital,Course is desigend well with intersting industry examples.Thank You Coursera,5,en,12445
learning-how-to-learn,Best course to start before learning other courses.,5,en,12446
the-south,It's a great course with a lot of background on Blues music. Tho I wish there were more music pieces to listen as examples.,4,en,12447
learning-how-to-learn,"i love this course , i love Dr Oakli and Dr Snjoski",5,en,12448
craft-of-setting-and-description,Excellent course. I learned a lot. Amity Gaige is a terrific instructor. I enjoyed her method of teaching.,5,en,12449
uva-darden-design-thinking-innovation,I would appreciate more practical cases with the detailed methodology that were applied. Also I will love external resources to study and examples of design thinking applied in different types of industries,3,en,12450
python-databases,Thank you Dr. Chuck!,5,en,12451
financial-markets,I very much enjoyed the course. I very much enjoyed the material. And Robert Shiller is terrific. And I very much enjoyed the guest speakers as well.,5,en,12452
strategic-management,Excellent Course and Very Easy to Understand,5,en,12453
norms,"Very informative and well tailored course. Plenty of real life examples, great lecturer and simple language. Thank you!",5,en,12454
r-programming,"I entered this course with no coding experience, and I can definitely say I am disadvantaged because of it. The lectures are great explanations of the different commands in R, and the projects are a great playground of R's different capabilities, but the lectures and projects are too difficult to approach using just the lectures. That being said, this course's difficulty provides students like myself the opportunity to learn how to ask questions and seek resources for the programming.Overall, I do not enjoy this course - mainly because it is very difficult. However, the course is structured logically and provides (what I assume the majority of students) a comprehensive introduction to R.",4,en,12455
machine-learning,one of the finest and complete machine course INTERNET ever had,5,en,12456
ruby-on-rails-intro,"Great start to rails, provided a practical intro. Could have used a little more frequent practice actually writing code.",4,en,12457
learn-to-program,"Very clear, and non-intimidating introduction for somebody who had never been exposed to programming before.I feel I am now equipped with some fundamental concepts, and a concrete understanding of how programming works.",5,en,12458
reproductive-health,Just boring lectures.After 30 minutes I was finish with the course.The course is very superficial. The instructor also speaks to fast. Sounds like she just read a text trough.,1,en,12459
big-history,Absolutely amazing. Every detail of this course has been done with the perfect combination of precision and beauty.,5,en,12460
fundamentals-of-graphic-design,love this course,5,en,12461
arduino-platform,"Very Good lessons, great for understanding all the concepts and inpire you tu go deep to resolve the assignements. Great course!!!",4,en,12462
python-plotting,"Very good course, solid introduction to matplotlib and interesting assignments. I was skeptical about the peer review format at first, but then I embraced it - good choice! I liked how the course built on the foundations of the previous one. To pass the assignments I had to use Python, pandas, matplotlib and other tools combined!",5,en,12463
learning-how-to-learn,It's really usefull and can help in your future learning. Thank you for this course!,5,en,12464
python,"Awesome course, I can not believe few weeks back I could not write a single statement in programming and now I can do basic things in programming, very well made course and it's content. Chuck is gem and his way of teaching is awesome. I really want to thank him. Thanks a lot team.",5,en,12465
ml-classification,truly enjoyed this course and recommended to my colleagues as well.,5,en,12466
communication,"An excellent course, very interesting material, extremely well presented. Thanks so much for providing it.",5,en,12467
wharton-risk-models,THANK YOU!,4,en,12468
html-css-javascript,"A very good introduction class for the basics of web development. Don't expect to come out a full fledged Javascript programmer but it gives you the important parts of DOM manipulation. If you want to start with web development, go and check this class out.",5,en,12469
solid-waste-management,The course and material was excellent and I will be using in my present professional life,5,en,12470
sustainable-development,"Extremely happy to be taking this course with such a knowledgeable professor, Jeffrey Sachs!",5,en,12471
data-cleaning,"WHen i took this course i though i will never apply the knwoledge in here... i was wrong, the basis of a credibly analisis is here. Thanks!",5,en,12472
classical-sociological-theory,LOVE this class!,5,en,12473
learn-chinese,"Introduction to basic vocabulary and grammar. I give it 4 stars because it does not discuss any characters, just uses pinyin.",4,en,12474
graphic-design-history,"I learned a lot about the history of graphic design through this course and I really enjoyed the research assignments which encouraged us to delve more deeply into the history, the changes, and the ideas behind so many designs.",5,en,12475
python,good course to start with the python..!,4,en,12476
sustainable-development,"It's a very interesting and fun course. I think maybe it's too long for not giving a certificate, but it's a nice course to follow and to learn by even if you just do 10 minutes per day and take it as a personal experience",4,en,12477
ebola-virus,this is a fantastic and very important course. its really into details.,5,en,12478
python-databases,excellent explaination,5,en,12479
finance-for-non-finance-managers,"Very general content. Not as useful as I thought it would be, but maybe I should have read the introduction better:)",2,en,12480
machine-learning,I especially love the professor's enthusiasm and passion for helping everyone learn cutting-edge machine learning knowledge. I would say it would be me to blame if I failed to learn machine learning. Dr. Ng has done his best. The rest is really up to me now.,5,en,12481
astronomy,I strongly recommend this course to all who interested in Astrophysics.,5,en,12482
dwdesign,Amazing course. Thank you.,5,en,12483
teach-violin-lessons,It's very helpful. I'm so luckily to meet this course.,5,en,12484
python-data,Instructor was clear and thorough. I highly recommend this course!,5,en,12485
project-management-basics,gr8 course with basic details,5,en,12486
big-data-introduction,"If you do not have any Idea of what big data means but you heard to talk about that a lot and you are interested, this is your course.",5,en,12487
meeting-investors-goals,excelent course,4,en,12488
negotiation-skills,have helped in navigating through the fallacies that surrounded me about negotiation.,5,en,12489
machine-learning,Great easy to digest content.,5,en,12490
cryptocurrency,"It is difficult to complain too much about a free course, but I expected more from a course carrying the name Princeton. The videos were generally well done and interesting, but did contain factual errors almost every week.Unfortunately the instructors were absent from the forums after a couple replies the first week. The homework assignments were disorganized, provided components contained errors, the grading system had problems and the requirements were often unclear. The assignments require Java programming experience (not mentioned in course description). Most importantly, the assignments in no way reflected what was taught in the course videos. They were of course related, but were implementing parts of a bitcoin node, but in a simplified manner. The textbook PDF is good.It would have been nice to have assignments working with real bitcoin (or testnet) transactions, sigs, verification, hashing, etc.Anyhow, I'm enthusiastic about this subject matter, so I'm just happy the course exists, but don't expect a glossy polished course... it's a rough ride.Here is another Bitcoin course that looks good: https://www.pluralsight.com/courses/bitcoin-decentralized-technology",3,en,12491
ancient-greeks,A fantastic course: Very well-presented and hugely informative.,5,en,12492
beam-bending,good for mechanical engineers,5,en,12493
problem-solving,Inroduced useful tools to deal with decision making,4,en,12494
learning-how-to-learn,Wonderful course so far! The name is very accurate and I feel myself growing mentally (significantly!) in a much quicker time. Thanks!,5,en,12495
ml-clustering-and-retrieval,a practical and interesting course about clustering and retrival,5,en,12496
python-network-data,"Learned loads, course was great, professor was awesome.",5,en,12497
python,"very good course, python had very much significance in today's world.Thank You all.",4,en,12498
r-programming,Excellent teaching and good course,5,en,12499
probabilistic-graphical-models,very good course,5,en,12500
advanced-excel,Very useful techniques,5,en,12501
datasciencemathskills,"The Probability section could use more practical examples, I found it difficult to follow.",3,en,12502
python-databases,Could use more hands on coding,3,en,12503
data-scientists-tools,"Great intro. Having no coding background, this was still a good blend of being shown the basics but still having to figure out a few tiny things on my own.",5,en,12504
management-philosophy,Excellent introduction to philosophy applied to business - this really help expand your views.,4,en,12505
ruby-on-rails-web-services-mongodb,"The layout of this course is extremely well reasoned out. Each module gives important stepping stones for the students both to understand and to get practical skills to use the material after the course. For me it was an extra bonus to learn about teh Rails API in the 4th week of the course. I will surely need that in the future. All assignments include very thorough guidance on how you can check your own work one step at a time all the way through. In fact I have never before attended a course where so much effort had been but into that part by the teachers. Much praise for that. The graded assignments were hard. I had to put in a quite considerable effort in each of them, especially week 3. Much more work than I had anticipated. However I cannot point to any part of the material that could easily have been left out. Everything we learned seemed useful and important. So in spite of the hard work I am happy that I stayed in there to the end.",5,en,12506
machine-learning,Loved it.. now I know.. cant wait to implement things in my start-up and build some cool stuff.,5,en,12507
positive-psychology,Excellent course. Very applicable in both your professional and personal life.,5,en,12508
data-visualization,"Simple material, and nicely presented. Good choice for beginners",4,en,12509
microeconomics,Very good course . Very good real examples. That's all.,4,en,12510
infographic-design,It was my first Coursera course and I really enjoyed the structure provided and the whole learning experience. Hope I take the learning from the course and work on improving myself on creating world-class infographics,5,en,12511
project-planning,"Even though I have the basic knowledge about Project Management, this course helped me to learn it in more details. I got to know all the needed steps of project preparation, which is very important for me.",5,en,12512
data-scientists-tools,"waste of time. except for git and github ,nothing much is in it.",1,en,12513
cryo-em,Just needs a certificate and some practice concept questsions added and would be perfect. Right now just really interesting videos for the intermediate mind...not much math...mostly concepts so good for the beginner who wants to know more. :),4,en,12514
computational-neuroscience,"This course serves as a nice introduction to the field of computational neuroscience. However, at some points, more than basic knowledge of differential equations and probability & statistics is needed.",4,en,12515
ml-foundations,Excellent introdutory course. The only downside is the use of proprietary software.,5,en,12516
learning-how-to-learn,Recommended for everyone. Simple but powerful techniques to help in everyday learning.,5,en,12517
project-planning,An excellent starter course in Project Management. Great for someone starting up in a project management role.,5,en,12518
neural-networks,Fantastic course for learning the ropes and gaining intuition.,5,en,12519
html,This is a very good course for a working professionals. I learned a lot from this course. The auto-grader did not work as smoothly.,5,en,12520
r-programming,"This course is definitely a must for anyone and everyone who has not worked on R (doesn't know what R is about), but has some previous exposure to basic programming! I was satisfied with what I had learnt at the end of this course!",4,en,12521
digital-analytics,"Basic, but good knowledge",4,en,12522
korean-economy,"Probably a 4.5 from me. It's a good overview of the (South) Korean economy after WW II. It doesn't require any real economics background, so no diagrams or in depth economic discussion. I feel like I got what I wanted out of it. It probably adds up to 3 hours of video with some short quizzes throughout and short answer at the end.",5,en,12523
html,I did enjoy this course and I get excited every time I click on the new lesson. I am not an I.T professional and my only goal is how to design web that is accessible but I went through far from my goal! Thank you for this opportunity!,5,en,12524
python,"Best of the best. Great instructor and materials. I finished all 4 classes of the series, which tells you how much I enjoy learning from this instructor.",5,en,12525
poetry-workshop,"Fantastic course! A great introduction to poetry and workshopping. Also, thanks for bringing Phil Och's version of The Bells to my attention. It's definitely my new favorite song. The Bells has always been one of my most favorite poems.",5,en,12526
internet-technologies,Very beautifully presented,5,en,12527
regression-models,Advance topic in regression model.,4,en,12528
ableton-live,Great course waiting for level 2 :),5,en,12529
uva-darden-running-design-sprints,I have learned alot from this course even though I have no experience using it at all. But now I am starting to use it and I go over at it all the time. Thanks Coursera!,5,en,12530
perfect-tenses-modals,This is a nice course.I improved a lot from this course.Now I am able to solve prombles related to this course.rellay i like this course very much.,5,en,12531
more-chinese-for-beginners,"Well, the course offers well-explained concepts of the (difficult !) mandarin Chinese language, and takes the student forward at a slow pace for the sake of absorbing instead of just reading. Thanks !PS: try to do the quizzes without your notes ... so that it really starts sinking in. The questions aren't difficult.",4,en,12532
analytics-business-metrics,It is a great course for introductory level. It doesn't get too deep into some topics but helps to get a good understanding of metrics in companies.,5,en,12533
javascript,a great course for beginners. colleen is a great teacher and the homework projects are cool.,5,en,12534
ableton-live,Awesome course for those who want to learn Ableton´s Live DAW!,5,en,12535
social-imc,Very beneficial information in this MOOC!,5,en,12536
machine-learning,"One of the best course I've learned online. A great amount of practical information and the homework is brilliant designed, with a very cute teacher Andrew Ng. Go learn it, you won't regret.",5,en,12537
ruby-on-rails-intro,Overall the course was good. The final assignment had some details missing and found myself struggling for some very trivial issues.,4,en,12538
python,Excellent course to start in programming world,5,en,12539
reproducible-research,"I have learned a lot in this course, for me more important than any tool or technical skill it was the idea of reproducible research, which can be used in many other process. Anyone who has been in a deputy position or replacing someone else at work can easily understand the importance of making things reproducible.",4,en,12540
game-development,awesome i like it:),5,en,12541
machine-learning,"This was a wonderful course and I am so excited to have finally completed it. With specific examples on real-world application and the hands-on learning with programming assignments in MATLAB/Octave, this course has offered a very detailed and comprehensive foundation for me. I consider this investment of time to yield far-reaching benefits in my career ahead.Sincere thanks to Prof. Andrew Ng and the others associated with this course offering for this valuable knowledge sharing !",5,en,12542
exploratory-data-analysis,Really helpful. I really enjoyed getting familiar with plotting systems and also increasing my abilities dealing with data frames,4,en,12543
python-plotting,Fun course that was fairly challenging. Good introduction to using Matplotlib.,5,en,12544
responsive-web-design,Always a pleasure watching these videos. The material is well worth the cost.,5,en,12545
crypto,"This course is the real deal. You will have to work hard to pass it. It gives a solid overview of the main cryptographic concepts like pseudo random generators, functions and permutations, block and stream ciphers, public key encryption, and key exchange. If you haven't studied number theory, plan to spend some extra time getting up to speed.",5,en,12546
ml-regression,This is an excellent course to get the math involve behind the regression. Instructors are awesome. I also feel that Bayseain regression should have been included. I missed that part badly.,4,en,12547
private-equity,It is a very informative course. It is for anyone who is interested in knowing overall functioning of the Private Equity or venture capital. Even if you don't know anything about this subject you can learn a lot by just watching all the video lectures.It is a must for anyone thinking about going into PE later in the career.Thank you very much Prof. Stefano Caselli for such a wonderful experience.,5,en,12548
intermediate-programming-capstone,I think this is a great specialization to learn more about Java programming and associated technologies such as the Eclipse IDE and Unit Testing.,5,en,12549
grammar-punctuation,very good course,5,en,12550
machine-learning,A great introduction to Machine Learning with lots of tips and smart tweaks to help make the most out of each algorithm. I loved doing the all exercises. Thank you Andrew Ng!,5,en,12551
gamedev-capstone,Some of the videos are really good. Unfortunately I feel there is little actual help to complete a project in the given time.The great thing about this course is the feeling of publishing your own game. That is priceless :),4,en,12552
strategic-management,Excelent course and teachers!! Congratulations!!,5,en,12553
childnutrition,"Thanks for all the advices, It was great to learn how to cook healthy.",5,en,12554
everyday-leadership-foundation,looks interesting,5,en,12555
python-network-data,Simple and good beginner course.,5,en,12556
learning-how-to-learn,It is a great course and i am thankfull to all the people involved for their work and time!,5,en,12557
learning-how-to-learn,I feel empowered to tackle difficult challenges having just completed this course. Thanks Barbara and team!,5,en,12558
html-css-javascript-for-web-developers,"I also went through a couple of other universities that provide the same course, But this is the best of all. Easy and simple as well.",5,en,12559
user-experience-design,A very east to follow yet information-dense course that will give you a great grounding in UX Design!,5,en,12560
website-coding,Very clear explanations,4,en,12561
android-app,Great course but can have some improvments,4,en,12562
forensic-science,Its just amazingly good. Doing forensic science as a job is my dream since 2 years old according to my family. Its really finally the day that i can get in touch with it!!!!!!,5,en,12563
data-science-course,"The first week gave me a good insight into the data science process. I now understand the situations in which Data Science can best be applied. However, I still do not fully understand the statistics aspect. It would help me if the instructors would provide examples in detail of supervised vs unsupervised learning. I seem to understand the theory behind it but I am not sure how valuable it will be for me.",3,en,12564
data-manipulation,"The grader is horrible leaving you with such brief error messages. You never know what is wrong with your code. The forum is not as useful as I expected nor as it is in other Coursera courses. You know, few classmates. The videos provide you with tons of information, but not much of them are well-organized. I often felt tired and confused since these long videos seldom got to the point.",2,en,12565
learning-how-to-learn,"Very informative, very helpful, would recommend",4,en,12566
machine-learning,"I like the way Pro. Ng introduces complicated idea by intuition. I never thought I could understand Neural Network, but finally I can even implement it. And everything are connected, it's like reading a novel when taking this course. You will naturally move on and on, chapter by chapter.",5,en,12567
research-methods,Not just a course but an activating tool. Thanks.,5,en,12568
finance-for-non-finance-managers,Superficial and not well presented.,1,en,12569
python-data,Very good materials. Assignments are a good way to test knowledge acquired.,5,en,12570
ml-foundations,A Great course. Professors are enthusiastic and well acknowledged about the topic.,5,en,12571
game-development,Great introductory course for all starting to play with game development.,5,en,12572
lesson-design,"I like the design and teachers in all videos, and these help me a lot in my teaching career",5,en,12573
analytics-excel,"patctical and useful course,is better for your creer life. Thanks for sharing the knowledge.",5,en,12574
machine-learning,Very good introduction to machine learning. The only issue I have is quality of video materials which is rather low mostly due to bad mic used.,4,en,12575
microbiome,Really interesting. I knew a bit about the importance of the microbiome but this course has made me more aware of how I can influence my own. And it has helped me understand why it is that antibiotics are best avoided when possible. The course was well set up. I enjoyed all the lectures from the various speakers and the assignments made me think.,5,en,12576
python,"The course is very informative, and interesting.Dr Charles your teaching style is amazing. Awesome course.",5,en,12577
data-scientists-tools,"Insufficient available project available for review and thus unable to pass course due to technicality. This is a major problem. The course should still be passable even in the absence of sufficient other projects to review, which is a problem that no student has any control over.",3,en,12578
data-cleaning,The worst! I don't recommend you to take any course from this institute. It is just wasting time and money.,1,en,12579
python,You get to learn from the basics and taught really well. Thank you :),5,en,12580
audio-engineering,"It is a great course, and you learn with very simple approaches to all the different circuits and physical phenomena explained. Would be useful to have a summary sheet with all formulas used for calculating the dimensions of a cabinet, as it can be very useful in the future. Thank you!",5,en,12581
html-css-javascript,"Very good class, professor is very entertaining. Concepts take into account the latest & greatest of HTML & JS. In general, i think a price of $79 is too high for a MOOC class of 3 weeks duration",3,en,12582
business-of-social,Perfect and best course.,5,en,12583
internet-technologies,"Very clear to explain the concepts. It would be better if the professor offer us more time to go through the diagrams in the video rather than press the ""pause"" botton.",5,en,12584
exposure-photography,"I have recently come back to photography, being from the 'old school' of black & White with my own darkroom. Having recently acquired a Canon DSLR, by accident I may add, it has renewed my interest in photography again and it is good to review the basics again, even though a lot of people might say, ""I knew that"", it is good to go back to basics after such a long time. The course is well brought and I'm enjoying my photography again and when walking, driving or whatever, I look at things again through a photographer's eye:).",5,en,12585
data-science-course,it's a shame to split a one month course to four.,1,en,12586
photography,"As a photography professional but not a fine art student, I found this course valuable in understanding the evolution of photography from its role in historic image capture to become a form of social observation and artistic interpretation and statement. Understanding the evolution of the photograph has made me more aware of what artists working in the photographic medium are trying to represent through their works.The course is not technical. It does not teach how to compose or develop a photograph. Rather, it is a lesson on the history of photography and using photography creatively through alternative and creative interpretation.",4,en,12587
python,Love the way this course is taught,5,en,12588
wharton-entrepreneurship-opportunity,"It is an amazing course. I had a startup a few years back and by listening to this course, I was wishing I knew these materials before I start.",5,en,12589
buddhist-meditation,Terrible...can't believe how a quality the course is. Embarrassing.,1,en,12590
epidemics,it was a fantastic course!!. Could you do a course to learn statistical predictions????,5,en,12591
web-frameworks,Great class and teacher,5,en,12592
earth-amnh,Great course until now.,4,en,12593
data-manipulation,It is a comprehensive course for learning quite up-to-date technology and concept.,4,en,12594
photo-composition,it was excellent! To me was very complete and the explanations of the tutors were very easy to follow,5,en,12595
managing-organization,Good course I enjoy it,4,en,12596
negotiation-skills,"Great course, very good negotiation material.",5,en,12597
java-for-android,excellent course - Mustafa & Ed,3,en,12598
norms,"This is one of the most interesting and interacting course, makes you not to move from your chair. The course prepares the participants to understand the simpler issues in a broader way and serious issues in a simple and straightforward way.",4,en,12599
moral-politics,Superbly taught and enlightening course - this material seems to include a lot of the foundations of today's public discourse. The small seminar and occasionally Socratic method by a master teacher is highly effective.,5,en,12600
bayesian-statistics,Great course ! Simple and clear !,5,en,12601
negotiation-skills,"Very good course.It was focused mostly on US-based low, so not everything applies to business in my country.I would be more than happy if I find training/hints section extended in the future.Anyway, I really enjoyed it",5,en,12602
data-scientists-tools,Its wonderful start.,5,en,12603
science-of-meditation,It opens a door to this beautiful way of thinking by linking it with modern science. Thank you Mr. Wright!,5,en,12604
excel-analysis,It was really great. I have learnt lots of new things and rules by completing this course.,5,en,12605
scandinavian-movies-tv,"Very good course as a starting point. Although it still shall be better if there could be more detailed, academic study contents involved. And in addition, it might be both more inspiring and more attracting if the lecturer giving the information with more spoken presentation which approaching to a real class rather than a fixed script text.",3,en,12606
negotiation,Really Practical and Helpful.,5,en,12607
python,"this class is based on the Python,it's give me an opportunity to learn Python.",5,en,12608
data-products,"Really Interesting class, interactive app/plot is so much fun. Great to be able to make creative stuff myself.",4,en,12609
python-data,"Awesome video tutorials,clear and precise.Thank you",5,en,12610
theropods-birds,As good as Dino 101...just too short!,5,en,12611
